ID;EXT_ID;SOURCE;FIRSTNAME;LASTNAME;TITLE;EMAIL;REPORTS_TO;DEPARTMENT;JOBCODE;DIVISION;LOCATION;CITY;COUNTRY;NAME;SKILL_SET
42000001;42000001;SF_SD4;Irene;Yu;SVP Taiwan Operation & Maintenance;Irene.Yu@bestrunsap.com;69102;Operations TW (5000049);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Irene Yu;SVP Taiwan Operation & Maintenance Performing TEAP checks and creating and releasing transport requests
42000002;42000002;SF_SD4;Richard;Chen;VP Procurement;Richard.Chen@bestrunsap.com;42000001;Production TW (5000050);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Richard Chen;VP Procurement SAP Internal Fiori Application for unified ticketing
42000003;42000003;SF_SD4;Stone;Ma;VP Maintenance;Stone.Ma@bestrunsap.com;42000001;Operations & Maintenance TW (5000062);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Stone Ma;VP Maintenance Visual Basic for Applications
42000004;42000004;SF_SD4;Daley;Lin;VP Operation;Daley.Lin@bestrunsap.com;42000001;Operations TW (5000049);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Daley Lin;VP Operation SAP Internal Whistleblower Tool
42000005;42000005;SF_SD4;Zach;Tsai;Executive Assistant;Zach.Tsai@bestrunsap.com;42000001;Operations TW (5000049);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Zach Tsai;Executive Assistant Test Automation Software
42000006;42000006;SF_SD4;Jack;Huang;Facilities Manager;Jack.Huang@bestrunsap.com;42000001;Facilities Maintenance TW (5000052);Executive Management (50071000);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Jack Huang;Facilities Manager Native development for macOS, iOS and tvOS
42000007;42000007;SF_SD4;Cathy;Chiang;Production Manager;Cathy.Chiang@bestrunsap.com;42000004;Operations TW (5000049);Operations (50000724);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Cathy Chiang;Production Manager YMAL Ain't Markup Language
42000008;42000008;SF_SD4;Sam;Ip;Workers' Health & Safety Manager;Sam.Ip@bestrunsap.com;42000004;Operations TW (5000049);Operations (50000724);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Sam Ip;Workers' Health & Safety Manager Zuora billing system maintenance/operations
42000009;42000009;SF_SD4;Jerry;Lok;Quality Assurance Manager;Jerry.Lok@bestrunsap.com;42000004;Operations TW (5000049);Operations (50000724);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Jerry Lok;Quality Assurance Manager Java EE Oracle MS SQL 
42000010;42000010;SF_SD4;Ethan;Huang;Supply Chain Director;Ethan.Huang@bestrunsap.com;42000004;Operations TW (5000049);Operations (50000724);Manufacturing (MANU);Taiwan (TW01-TW01);;Taiwan;Ethan Huang;Supply Chain Director (MRAM) – Drive Active Renewal end to end process to maximize renewal rate
50001;50001;SF_SD4;Saif;Ali;President UAE;Saif.Ali@bestrunsap.com;101001;LEADERSHIP TEAM UAE (67500300);Executive Management (50071000);Executive Office (EXEC);Dubai (UAE1-01);Dubai;United Arab Emirates;Saif Ali;President UAE (MSM) - Represent internally and externally the maintenance policies via deal support or customer engagement
50002;50002;SF_SD4;Khalid;Othman;SVP Operations & Maintenance;Khalid.Othman@bestrunsap.com;50001;Operations UAE (67507753);Executive Management (50071000);Manufacturing (MANU);Dubai (UAE1-01);Dubai;United Arab Emirates;Khalid Othman;SVP Operations & Maintenance Drive Operational Excellence and  support all relevant M-GTM Programs
50003;50003;SF_SD4;Fatema;Youssef;VP Operations;Fatema.Youssef@bestrunsap.com;50002;Operations UAE (67507753);Executive Management (50071000);Manufacturing (MANU);Dubai (UAE1-01);Dubai;United Arab Emirates;Fatema Youssef;VP Operations (SCE) – Focusing on strategic deal support and commercial rules
50004;50004;SF_SD4;Sami;Ibrahim;Production Director;Sami.Ibrahim@bestrunsap.com;50003;Production UAE (67500011);Management & Planning (50070999);Manufacturing (MANU);Dubai (UAE1-01);Sharjah;United Arab Emirates;Sami Ibrahim;Production Director Activities associated with Attracting, Onboarding, Upskilling, and Retaining resources
50005;50005;SF_SD4;Omar;Arafa;Program Management Office;Omar.Arafa@bestrunsap.com;50004;Production UAE (67500011);Management & Planning (50070999);Manufacturing (MANU);Dubai (UAE1-01);Dubai;United Arab Emirates;Omar Arafa;Program Management Office Contract creation and monitoring
50006;50006;SF_SD4;Yousra;Khaldon;HR Business Partner UAE;Yousra.Khaldon@bestrunsap.com;102031;Human Resources UAE (67500001);HR Professional (50029122);Corporate Services (CORP_SVCS);Dubai (UAE1-01);Dubai;United Arab Emirates;Yousra Khaldon;HR Business Partner UAE Sharing the SAP runs SAP story with SAP Customers
600001;600001;SF_SD4;Juan;Rivera;President Best Run Mexico;Juan.Rivera@bestrunsap.com;890274;LEADERSHIP TEAM MEXICO (60000300);Executive Management (50071000);Executive Office (EXEC);Mexico-Mexico City (6000-0001);GUSTAVO A. MADERO;Mexico;Juan Rivera;President Best Run Mexico Provide optimized processes and enablement across delivery teams. Specific focus on operational excellence to simplify processes and increase operational efficiency, enable customer success through innovation and drive employee development and engagement.
600002;600002;SF_SD4;Alejandra;Zumbado;SVP Operations & Maintenance;Alejandra.Zumbado@bestrunsap.com;600001;Operations MEXICO (60007753);Executive Management (50071000);Manufacturing (MANU);Mexico-Mexico City (6000-0001);TLALPAN;Mexico;Alejandra Zumbado;SVP Operations & Maintenance Manage Pipeline in cooperation with Sales
600003;600003;SF_SD4;Ricardo;Castelan;VP Operations;Ricardo.Castelan@bestrunsap.com;600002;Operations MEXICO (60007753);Executive Management (50071000);Manufacturing (MANU);Mexico-Mexico City (6000-0001);MIGUEL HIDALGO;Mexico;Ricardo Castelan;VP Operations Manages teams of Developers, people development & training plan incl. SAP Talks, compensation & equity, fosters employee satisfaction and leadership trust, resolves problems and conflicts in team, organizational change management 
600004;600004;SF_SD4;Luis;Cabrera;Production Director;Luis.Cabrera@bestrunsap.com;600003;Production MEXICO (60000011);Management & Planning (50070999);Manufacturing (MANU);Mexico-Mexico City (6000-0001);MIGUEL HIDALGO;Mexico;Luis Cabrera;"Production Director Is responsible for cascading the strategy within own area of responsibility; has to ensure that strategy is executed based on defined goals"
600005;600005;SF_SD4;Carlos;Godinez;Program Management Office;Carlos.Godinez@bestrunsap.com;600004;Production MEXICO (60000011);Management & Planning (50070999);Manufacturing (MANU);Mexico-Mexico City (6000-0001);CUERNAVACA;Mexico;Carlos Godinez;Program Management Office Is responsible for financial management reporting based on Utilization, Forecast, and Budgeting within own area of responsibility
600006;600006;SF_SD4;Manuel;Palacios;HR Business Partner Mexico;Manuel.Palacios@bestrunsap.com;100239;Human Resources MEXICO (60000001);HR Professional (50029122);Corporate Services (CORP_SVCS);Mexico-Mexico City (6000-0001);MONTERREY;Mexico;Manuel Palacios;HR Business Partner Mexico Liases with peers and stakeholders on similar topics to leverage synergies 
60001;60001;SF_SD4;Jan;Kowalski;President BestRun Poland;Jan.Kowalski@bestrunsap.com;101001;LEADERSHIP TEAM Poland (93000300);Executive Management (50071000);Executive Office (EXEC);Warsaw (PL01-001);Warszawa;Poland;Jan Kowalski;President BestRun Poland Establish yardsticks and few factors that are as important to the performance of the organization and every man/woman in it, make the measurements focused on the performance of the whole organization and every individual available to each staff member, analyze, appraise, and interpret performance, communicate the meaning of the measurements and their findings to subordinates, superiors, and colleagues.
60002;60002;SF_SD4;Krystyna;Polakowska;SVP Operations & Maintenance;Krystyna.Polakowska@bestrunsap.com;60001;Operations Poland (93007753);Executive Management (50071000);Manufacturing (MANU);Warsaw (PL01-001);Warszawa;Poland;Krystyna Polakowska;SVP Operations & Maintenance Make a team out of the people that are responsible for various jobs, empower employees and motivate them to follow through on strategic focus, take relationship responsibility, make people decisions on pay, placement, and promotion, communicate constantly to and from subordinates, superiors, and colleagues.
60003;60003;SF_SD4;Marta;Mazur;VP Operations;Marta.Mazur@bestrunsap.com;60002;Operations Poland (93007753);Executive Management (50071000);Manufacturing (MANU);Warsaw (PL01-001);Wroc?aw;Poland;Marta Mazur;VP Operations Analyze activities, decisions, and relations needed to classify the work, divide the work into manageable activities and further divide the activities into manageable jobs, group units and jobs into an organization structure, select people for the management of the units and for the job to be done.
60004;60004;SF_SD4;Anna;Nowakowska;Production Director;Anna.Nowakowska@bestrunsap.com;60003;Production Poland (93000011);Management & Planning (50070999);Manufacturing (MANU);Warsaw (PL01-001);Kraków;Poland;Anna Nowakowska;Production Director Is responsible for the Partner Management within own area of responsibility, i.e. team or organization
60005;60005;SF_SD4;Pawel;Mickiewicz;Program Management Office;Pawel.Mickiewicz@bestrunsap.com;60004;Production Poland (93000011);Management & Planning (50070999);Manufacturing (MANU);Warsaw (PL01-001);Chorzów;Poland;Pawel Mickiewicz;Program Management Office Support team members and mentees in development planning and fulfilment, acts as coach and guide for individuals to find their right career track, turns active if individuals are passive on their development
60006;60006;SF_SD4;Adam;Nowak;HR Business Partner Poland;Adam.Nowak@bestrunsap.com;102031;Human Resources Poland (93000001);HR Professional (50029122);Corporate Services (CORP_SVCS);Warsaw (PL01-001);Gda?sk;Poland;Adam Nowak;HR Business Partner Poland Is responsible for the resource allocation management Services assignments
69102;69102;SF_SD4;Jing;Feng;President China;Jing.Feng@bestrunsap.com;69121;Leadership Team China (50002579);Executive Management (50071000);Executive Office (EXEC);Beijing (2800-BJ01);Chongqing;China;Jing Feng;President China Enable a consistent start for all resources, creation of onboarding materials, facilitation of onboarding sessions
69104;69104;SF_SD4;Alanna;Chan;Executive Assistant;Alanna.Chan@bestrunsap.com;69102;Leadership Team China (50002579);Executive Support (50011876);Executive Office (EXEC);Beijing (2800-BJ01);Shandong;China;Alanna Chan;Executive Assistant Managing long term end to end engagement (for acting Service & Support Lead only)
69106;69106;SF_SD4;Michael;Jaing;VP Procurement;Michael.Jaing@bestrunsap.com;107034;Production CN (50100011);Executive Management (50071000);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Michael Jaing;VP Procurement Determine objectives aligned with corporate/board area/L1 unit vision and mission statement, determine goals in each area of objectives, decide what has to be done to reach the objectives, communicate objectives to the people whose performance is needed to attain them.
69108;69108;SF_SD4;Michelle;Huan;Engineer I;Michelle.Huan@bestrunsap.com;107015;Operations CN (50100010);Engineering (50000074);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Michelle Huan;Engineer I Managing Supply Resources (Qualification, Utilization)
69110;69110;SF_SD4;Mark;Snyder;Senior Electrical Engineer;Mark.Snyder@bestrunsap.com;69106;Operations CN (50100010);Engineering (50000074);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Mark Snyder;Senior Electrical Engineer Application Lifecycle Management
69112;69112;SF_SD4;Kim;Ling;Scheduler;Kim.Ling@bestrunsap.com;69106;Operations CN (50100010);Planning (50070965);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Kim Ling;Scheduler Big Data EIM
69114;69114;SF_SD4;Kevin;Qiang;Administrator;Kevin.Qiang@bestrunsap.com;69106;Operations CN (50100010);Administrative Support (50070968);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Kevin Qiang;Administrator Business Intelligence
69116;69116;SF_SD4;Tracy;Lin;Intern;Tracy.Lin@bestrunsap.com;69106;Operations CN (50100010);Executive Support (50011876);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Tracy Lin;Intern BW4HANA
69117;69117;SF_SD4;Zhang;Lei;Portfolio Management;Zhang.Lei@bestrunsap.com;107010;Operations CN (50100010);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Zhang Lei;Portfolio Management BYD
69118;69118;SF_SD4;Zhimin;Lin;Worker's Health & Safety Manager;Zhimin.Lin@bestrunsap.com;107004;Quality Assurance CN (50100013);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Zhimin Lin;Worker's Health & Safety Manager C4C
69119;69119;SF_SD4;Jiaying;Wong;Project Analyst;Jiaying.Wong@bestrunsap.com;107010;Operations CN (50100010);Professional (50070970);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Jiaying Wong;Project Analyst C4TE
69120;69120;SF_SD4;Jiu;Shi;Project Manager;Jiu.Shi@bestrunsap.com;107010;Operations CN (50100010);Professional (50070970);Manufacturing (MANU);Shenzhen (2800-SZ01);Beijing;China;Jiu Shi;Project Manager CEC
69121;69121;SF_SD4;Audrey;Akane;President BestRun Asia Pacific;Audrey.Akane@bestrunsap.com;890223;Leadership Team Asia Pacific (50006377);Executive Management (50071000);Executive Office (EXEC);Shanghai (2800-SH01);Shanghai;China;Audrey Akane;President BestRun Asia Pacific Core Platform
69122;69122;SF_SD4;Lantao;Li;Vice President Finance;Lantao.Li@bestrunsap.com;69102;Leadership Team China (50002579);Executive Management (50071000);Corporate Services (CORP_SVCS);Beijing (2800-BJ01);Beijing;China;Lantao Li;Vice President Finance CRM
69123;69123;SF_SD4;Meena;Zu;HR Project Manager;Meena.Zu@bestrunsap.com;107041;HR Business Office CN (50100003);HR Professional (50029122);Corporate Services (CORP_SVCS);Beijing (2800-BJ01);Guangzhou;China;Meena Zu;HR Project Manager Cross Platform Integration
70001;70001;SF_SD4;Adel;Abdulrahman;President Saudi Arabia;Adel.Abdulrahman@bestrunsap.com;101001;LEADERSHIP TEAM Saudi Arabia (66500300);Executive Management (50071000);Executive Office (EXEC);Riyadh (6650-0001);;Saudi Arabia;Adel Abdulrahman;President Saudi Arabia Knowledge about functionality and architecture of the product SAP Customer Checkout
70002;70002;SF_SD4;Aly;Ibrahim;SVP Operations & Maintenance;Aly.Ibrahim@bestrunsap.com;70001;Operations Saudi Arabia (66507753);Executive Management (50071000);Manufacturing (MANU);Riyadh (6650-0001);;Saudi Arabia;Aly Ibrahim;SVP Operations & Maintenance DBOS
70003;70003;SF_SD4;Ismail;Saleh;VP Operations;Ismail.Saleh@bestrunsap.com;70002;Operations Saudi Arabia (66507753);Executive Management (50071000);Manufacturing (MANU);Riyadh (6650-0001);;Saudi Arabia;Ismail Saleh;VP Operations Enterprise Data Management
70004;70004;SF_SD4;Sayed;Ahmad;Production Director;Sayed.Ahmad@bestrunsap.com;70003;Production Saudi Arabia (66500011);Management & Planning (50070999);Manufacturing (MANU);Riyadh (6650-0001);;Saudi Arabia;Sayed Ahmad;Production Director EPM
70005;70005;SF_SD4;Kareem;Ibrahim;Program Management Office;Kareem.Ibrahim@bestrunsap.com;70004;Production Saudi Arabia (66500011);Management & Planning (50070999);Manufacturing (MANU);Riyadh (6650-0001);;Saudi Arabia;Kareem Ibrahim;Program Management Office Knowledge about functionality and architecture of the product SAP Event Ticketing
70006;70006;SF_SD4;Omar;Arafa;HR Business Partner Saudi Arabia;Omar.Arafa@bestrunsap.com;102031;Human Resources Saudi Arabia (66500001);HR Professional (50029122);Corporate Services (CORP_SVCS);Riyadh (6650-0001);;Saudi Arabia;Omar Arafa;HR Business Partner Saudi Arabia GRC
75001;75001;SF_SD4;Andrea;Gamarnik;President BestRun Argentina;Andrea.Gamarnik@bestrunsap.com;890274;LEADERSHIP TEAM Argentina (75000300);Executive Management (50071000);Executive Office (EXEC);Buenos Aires (ARG1-01);CABA;Argentina;Andrea Gamarnik;President BestRun Argentina HANA PLATFORM
75002;75002;SF_SD4;Andrea;Nallim;SVP Operations & Maintenance;Andrea.Nallim@bestrunsap.com;75001;Operations Argentina (75007753);Executive Management (50071000);Manufacturing (MANU);Buenos Aires (ARG1-01);CABA;Argentina;Andrea Nallim;SVP Operations & Maintenance HCM
75003;75003;SF_SD4;Juan;Hernandez;VP Operations;Juan.Hernandez@bestrunsap.com;75002;Operations Argentina (75007753);Executive Management (50071000);Manufacturing (MANU);Buenos Aires (ARG1-01);CABA;Argentina;Juan Hernandez;VP Operations INDUSTRY SOLUTIONS
75004;75004;SF_SD4;Ignacio;Corleto;Production Director;Ignacio.Corleto@bestrunsap.com;75003;Production Argentina (75000011);Management & Planning (50070999);Manufacturing (MANU);Buenos Aires (ARG1-01);CABA;Argentina;Ignacio Corleto;Production Director MDG
75005;75005;SF_SD4;Silvia;Landó;Program Management Office;Silvia.Lando@bestrunsap.com;75004;Production Argentina (75000011);Management & Planning (50070999);Manufacturing (MANU);Buenos Aires (ARG1-01);CABA;Argentina;Silvia Landó;Program Management Office NW JAVA
75006;75006;SF_SD4;Maria;Oyhanarte;HR Business Partner Argentina;Maria.Oyhanarte@bestrunsap.com;100239;Human Resources Argentina (75000001);HR Professional (50029122);Corporate Services (CORP_SVCS);Buenos Aires (ARG1-01);CABA;Argentina;Maria Oyhanarte;HR Business Partner Argentina PARTNER SUPPORT
80001;80001;SF_SD4;x1;y1;President BestRun Korea;x1.y1@bestrunsap.com;69121;LEADERSHIP TEAM Korea (41000300);Executive Management (50071000);Executive Office (EXEC);Seoul (4100-0001);;Korea, Republic of;x1 y1;President BestRun Korea S4HANA Cloud
80002;80002;SF_SD4;x2;y2;SVP Operations & Maintenance Korea;x2.y2@bestrunsap.com;80001;Operations Korea (41007753);Executive Management (50071000);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x2 y2;SVP Operations & Maintenance Korea S4HANA Finance
80003;80003;SF_SD4;x3;y3;VP Operations Korea;x3.y3@bestrunsap.com;80002;Operations Korea (41007753);Executive Management (50071000);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x3 y3;VP Operations Korea S4HANA PLM MAN
80004;80004;SF_SD4;x4;y4;Production Director Korea;x4.y4@bestrunsap.com;80003;Production Korea (41000011);Management & Planning (50070999);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x4 y4;Production Director Korea S4HANA PROCUREMENT
80005;80005;SF_SD4;x5;y5;Program Management Office Korea;x5.y5@bestrunsap.com;80004;Production Korea (41000011);Management & Planning (50070999);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x5 y5;Program Management Office Korea S4HANA Sales
80006;80006;SF_SD4;x6;y6;HR Business Partner Korea;x6.y6@bestrunsap.com;107031;Human Resources Korea (41000001);HR Professional (50029122);Corporate Services (CORP_SVCS);Seoul (4100-0001);;Korea, Republic of;x6 y6;HR Business Partner Korea Knowledge about core functionality and architecture of the SAP Cloud Platform
80007;80007;SF_SD4;x7;y7;Purchasing Manager Korea;x7.y7@bestrunsap.com;80004;Production Korea (41000011);Management & Planning (50070999);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x7 y7;Purchasing Manager Korea SCM
80008;80008;SF_SD4;x8;y8;Purchasing Operator Korea;x8.y8@bestrunsap.com;80007;Production Korea (41000011);Management & Planning (50070999);Manufacturing (MANU);Seoul (4100-0001);;Korea, Republic of;x8 y8;Purchasing Operator Korea SF EC, INT, Analytics
80279;80279;SF_SD4;Christine;Dolan;Chief Human Resources Officer;Christine.Dolan@bestrunsap.com;80281;Global Human Resources (50007726);Executive Management (50071000);Corporate Services (CORP_SVCS);Corporate - US-Atlanta (1710-2002);Acworth;United States;Christine Dolan;Chief Human Resources Officer SF LMS, JAM & PLT 
80280;80280;SF_SD4;Lauren;Robbins;Executive Assistant;Lauren.Robbins@bestrunsap.com;80279;Global Human Resources (50007726);Executive Support (50011876);Corporate Services (CORP_SVCS);Corporate - US-Atlanta (1710-2002);Marietta;United States;Lauren Robbins;Executive Assistant SF Recruiting & ONB
80281;80281;SF_SD4;Michael;Pittman;Chief Operating Officer;Michael.Pittman@bestrunsap.com;890223;Global Operations (50007725);Executive Management (50071000);Executive Office (EXEC);San Francisco (1710-2003);Villanova;United States;Michael Pittman;Chief Operating Officer SF TALENT
80282;80282;SF_SD4;Nicole;Anderson;Executive Assistant;Nicole.Anderson@bestrunsap.com;80281;Global Operations (50007725);Executive Support (50011876);Executive Office (EXEC);Corporate - US-Philadelphia (1710-2001);Havertown;United States;Nicole Anderson;Executive Assistant Knowledge about functionality and architecture of the product SAP Sports One
80283;80283;SF_SD4;Jordan;Robinson;Chief Learning Officer;Jordan.Robinson@bestrunsap.com;80279;Chief Learning Office (50007727);Executive Management (50071000);Corporate Services (CORP_SVCS);Corporate - US-Philadelphia (1710-2001);Philadelphia;United States;Jordan Robinson;Chief Learning Officer SRM
80284;80284;SF_SD4;Robert;Mancini;Director Curriculum Design;Robert.Mancini@bestrunsap.com;80283;Chief Learning Office (50007727);Management & Planning (50070999);Corporate Services (CORP_SVCS);Corporate - US-Atlanta (1710-2002);Philadelphia;United States;Robert Mancini;Director Curriculum Design Support Portal
80285;80285;SF_SD4;Elizabeth;Wall;Director Center of Excellence;Elizabeth.Wall@bestrunsap.com;80283;Chief Learning Office (50007727);Management & Planning (50070999);Corporate Services (CORP_SVCS);Boston (1710-2017);Dayton;United States;Elizabeth Wall;Director Center of Excellence UX
80286;80286;SF_SD4;April;Kennedy;Director Learning;April.Kennedy@bestrunsap.com;80283;Chief Learning Office (50007727);Management & Planning (50070999);Corporate Services (CORP_SVCS);Dallas (1710-2005);Keller;United States;April Kennedy;Director Learning Unix / Linux Architecture, kernel, API and principles of operation Software development IBM
80287;80287;SF_SD4;Marcus;Wright;Employee Relations VP;Marcus.Wright@bestrunsap.com;80279;Human Resources US (50150001);Executive Management (50071000);Corporate Services (CORP_SVCS);San Francisco (1710-2003);San Jose;United States;Marcus Wright;Employee Relations VP AIF Development
80288;80288;SF_SD4;Julien;Blanc;European Labor Law;Julien.Blanc@bestrunsap.com;80287;Employee Relations (50007728);Lawyer (50070923);Corporate Services (CORP_SVCS);Corporate - US-Philadelphia (1710-2001);Ardmore;United States;Julien Blanc;European Labor Law B2B Development
80289;80289;SF_SD4;Bettina;Grosser;European Labor Law;Bettina.Grosser@bestrunsap.com;80287;Employee Relations (50007728);Lawyer (50070923);Corporate Services (CORP_SVCS);Corporate - US-Philadelphia (1710-2001);Bellmawr;United States;Bettina Grosser;European Labor Law Interface Development
80290;80290;SF_SD4;Scott;Leiter;ER Consultant;Scott.Leiter@bestrunsap.com;80287;Employee Relations (50007728);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);San Francisco (1710-2003);Brier;United States;Scott Leiter;ER Consultant Generic software engineering and development  tasks based on SAP Development Platforms, mainly on the platforms SAP NetWeaver, SAP HANA and SAP HANA Cloud Platform. Area of activities are front-end, back-end and  interface development. This includes to extend, to integrate and to build up new applications: on premise and in the cloud evironment
80291;80291;SF_SD4;Lisa;Clark;VP Organization Development;Lisa.Clark@bestrunsap.com;108741;Human Resources US (50150001);Executive Management (50071000);Corporate Services (CORP_SVCS);San Francisco (1710-2003);Gilroy;United States;Lisa Clark;VP Organization Development SAP SDI & SAP SDQ development
80292;80292;SF_SD4;Stephanie;Thompson;Organizational Development Manager;Stephanie.Thompson@bestrunsap.com;80291;Organizational and Employee Deve (50007729);Management & Planning (50070999);Corporate Services (CORP_SVCS);Corporate - US-Atlanta (1710-2002);Atlanta;United States;Stephanie Thompson;Organizational Development Manager SAP ADP development
80293;80293;SF_SD4;Roberto;Viola;OD Consultant;Roberto.Viola@bestrunsap.com;80291;Organizational and Employee Deve (50007729);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);Dallas (1710-2005);Dallas;United States;Roberto Viola;OD Consultant SAP Migration Cockpit development
80294;80294;SF_SD4;Sofia;Ramos;OD Consultant;Sofia.Ramos@bestrunsap.com;80291;Organizational and Employee Deve (50007729);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);Dallas (1710-2005);Allen;United States;Sofia Ramos;OD Consultant Web Enablement
80295;80295;SF_SD4;William;Zamchelli;VP Total Rewards;William.Zamchelli@bestrunsap.com;108741;Total Rewards (50007730);Executive Management (50071000);Corporate Services (CORP_SVCS);Corporate - US-Philadelphia (1710-2001);Wayne;United States;William Zamchelli;VP Total Rewards UML Software Design SCP SuccessFactors
80296;80296;SF_SD4;Michelle;Padilla;TR Consultant I;Michelle.Padilla@bestrunsap.com;80295;Total Rewards (50007730);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);San Francisco (1710-2003);San Ramon;United States;Michelle Padilla;TR Consultant I M&A business process architecture, integration, and deployment.
80297;80297;SF_SD4;Christian;Bellacor;TR Consultant III;Christian.Bellacor@bestrunsap.com;80295;Total Rewards (50007730);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);Corporate - US-Atlanta (1710-2002);Atlanta;United States;Christian Bellacor;TR Consultant III Include Day1 company code setup, acquired employee onboarding, operational integreation process setup.
802978;802978;SF_SD4;Malik;Edwards;TR Consultant II;Malik.Edwards@bestrunsap.com;80295;Total Rewards (50007730);Consulting/Analyst (50012557);Corporate Services (CORP_SVCS);Corporate - US-Philadelphia (1710-2001);Marcus Hook;United States;Malik Edwards;TR Consultant II Knowledge and Experience as Agile coach
802979;802979;SF_SD4;Mateo;Salazar;Planner;Mateo.Salazar@bestrunsap.com;802985;Planning & Scheduling US (50150014);Planning (50070965);Manufacturing (MANU);Chicago (1710-2011);Jersey City;United States;Mateo Salazar;Planner Operate tasks in agile frameworks like Scrum, Kanban, etc.
80298;80298;SF_SD4;Armando;Lopez;Facilities Manager;Armando.Lopez@bestrunsap.com;100115;Facilities Maintenance US (50150012);Management & Planning (50070999);Manufacturing (MANU);New Brunswick (1710-2009);Jersey City;United States;Armando Lopez;Facilities Manager Writing clean-code, refactoring techniques.
802980;802980;SF_SD4;Paul;Cook;Scheduler;Paul.Cook@bestrunsap.com;802985;Planning & Scheduling US (50150014);Planning (50070965);Manufacturing (MANU);New York-Manhattan (1710-2008);Hoboken;United States;Paul Cook;Scheduler Asynchronous JavaScript and XML
802981;802981;SF_SD4;Geoff;Hill;Production Director;Geoff.Hill@bestrunsap.com;100115;Production US (50150011);Management & Planning (50070999);Manufacturing (MANU);New Brunswick (1710-2009);Dallas;United States;Geoff Hill;Production Director Hardware troubleshooting of Apple Devices inlcuding Macs, iPhones, iPads and Apple TVs
802982;802982;SF_SD4;Jada;Baker;Program Management Office;Jada.Baker@bestrunsap.com;802981;Production US (50150011);Management & Planning (50070999);Manufacturing (MANU);New York (1710-2007);Newark;United States;Jada Baker;Program Management Office Business Manager including administration of Volume Purchase Program (VPP) and Device Enrollment Program (DEP) and incident and problem management through AppleCare
802983;802983;SF_SD4;Ben;Shervin;Engineering Manager;Ben.Shervin@bestrunsap.com;802981;Engineering US (50150015);Management & Planning (50070999);Manufacturing (MANU);Philadelphia (1710-2018);Buffalo;United States;Ben Shervin;Engineering Manager Automation for iOS
802984;802984;SF_SD4;James;Klein;Assembly Manager;james.klein@bestrun.com;802981;Production US (50150011);Management & Planning (50070999);Manufacturing (MANU);San Francisco (1710-2003);New York;United States;James Klein;Assembly Manager Automation for macOS
802985;802985;SF_SD4;Stephanie;Thorn;Planning & Scheduling Manager;Stephanie.Thorn@bestrunsap.com;802981;Planning & Scheduling US (50150014);Management & Planning (50070999);Manufacturing (MANU);San Francisco (1710-2003);Parsippany;United States;Stephanie Thorn;Planning & Scheduling Manager Operation, Maintenance, and support of SAP Applications
802986;802986;SF_SD4;Faith;Marshall;Administrator;Faith.Marshall@bestrunsap.com;802981;Production US (50150011);Administrative Support (50070968);Manufacturing (MANU);New Brunswick (1710-2009);Secaucus;United States;Faith Marshall;Administrator Servers/Infra and applications Monitoring tool
802987;802987;SF_SD4;Jonathon;Blake;Engineering Intern;Jonathon.Blake@bestrunsap.com;802983;Engineering US (50150015);Engineering (50000074);Manufacturing (MANU);Boston (1710-2017);New Brunswick;United States;Jonathon Blake;Engineering Intern Execution of data migration for specific data objects (in context of integrating acquired companies).
